,TweetID,CreationTime,Followers,Followed,GeoTagged,TotalTweets,TwitterAge,nHashTags,nMentions,nUrls,Verified,Label,nRetweets,nLikes,DeltaSeconds
1806,451190298916683776,Wed Apr 02 02:52:04 +0000 2014,1804,347,True,114119,3064,2,1,0,False,displaced_people_and_evacuations,98,0,639
1807,451190299159560192,Wed Apr 02 02:52:04 +0000 2014,2497,1684,True,5938,2816,1,1,0,False,other_useful_information,111,0,639
1809,451190304914173953,Wed Apr 02 02:52:06 +0000 2014,1484,1063,False,172354,4035,1,1,0,False,other_useful_information,68,0,641
1811,451190306554540033,Wed Apr 02 02:52:06 +0000 2014,237,572,True,3765,2838,1,1,1,False,not_related_or_irrelevant,360,0,641
1812,451190307145531392,Wed Apr 02 02:52:06 +0000 2014,8846,1128,True,88857,3286,1,1,0,False,sympathy_and_emotional_support,5,0,641
1813,451190310278684674,Wed Apr 02 02:52:07 +0000 2014,322,1924,True,6954,2096,1,1,1,False,sympathy_and_emotional_support,59,0,642
1814,451190310849114112,Wed Apr 02 02:52:07 +0000 2014,1672777,870,False,168409,2605,3,0,0,False,other_useful_information,160,58,642
1815,451190312149729280,Wed Apr 02 02:52:07 +0000 2014,153,195,True,4918,2657,2,1,1,False,sympathy_and_emotional_support,362,0,642
1816,451190313848020993,Wed Apr 02 02:52:08 +0000 2014,527,1066,True,15853,3326,2,2,0,False,not_related_or_irrelevant,148,0,643
1818,451190316289110016,Wed Apr 02 02:52:08 +0000 2014,1298,2383,True,36205,2514,3,1,0,False,sympathy_and_emotional_support,2,0,643
1819,451190317971034113,Wed Apr 02 02:52:09 +0000 2014,698,712,False,189651,3374,2,1,0,False,sympathy_and_emotional_support,4,0,644
1820,451190319434854401,Wed Apr 02 02:52:09 +0000 2014,1101,1733,False,47198,3431,0,1,0,False,caution_and_advice,2,0,644
1821,451190322199281664,Wed Apr 02 02:52:10 +0000 2014,2098,2256,True,9708,3218,1,0,0,False,not_related_or_irrelevant,0,0,645
1823,451190325294673921,Wed Apr 02 02:52:10 +0000 2014,70,205,False,792,3070,2,1,0,False,injured_or_dead_people,13,0,645
1824,451190325466652672,Wed Apr 02 02:52:10 +0000 2014,39841,1226,True,66727,3005,2,1,1,False,sympathy_and_emotional_support,362,0,645
1826,451190329585045506,Wed Apr 02 02:52:11 +0000 2014,325,237,False,24952,2716,2,2,0,False,injured_or_dead_people,148,0,646
1827,451190330079969281,Wed Apr 02 02:52:12 +0000 2014,365,406,True,47632,3364,3,1,0,False,other_useful_information,0,0,647
1828,451190331292135424,Wed Apr 02 02:52:12 +0000 2014,43399,223,True,287884,3121,2,1,0,False,other_useful_information,1,0,647
1830,451190333989068800,Wed Apr 02 02:52:13 +0000 2014,6543,6861,True,19303,1590,2,2,1,False,other_useful_information,149,0,648
1831,451190334282670080,Wed Apr 02 02:52:13 +0000 2014,248,860,True,6293,2678,13,0,1,False,caution_and_advice,0,0,648
1832,451190335050641409,Wed Apr 02 02:52:13 +0000 2014,84,208,True,1400,3253,4,1,0,False,sympathy_and_emotional_support,28,0,648
1833,451190336929271808,Wed Apr 02 02:52:13 +0000 2014,3442,4210,False,63281,3351,1,0,0,False,other_useful_information,0,1,648
1835,451190343078543360,Wed Apr 02 02:52:15 +0000 2014,603,1809,True,2245,1945,1,2,0,False,other_useful_information,112,0,650
1836,451190343376310272,Wed Apr 02 02:52:15 +0000 2014,2,18,False,8,1516,2,0,0,False,other_useful_information,0,0,650
1837,451190343493750784,Wed Apr 02 02:52:15 +0000 2014,26,402,False,930,2948,3,1,0,False,sympathy_and_emotional_support,88,0,650
1839,451190346156765184,Wed Apr 02 02:52:15 +0000 2014,357,242,True,16459,1682,3,1,0,False,other_useful_information,160,0,650
1841,451190348748845056,Wed Apr 02 02:52:16 +0000 2014,3445,3486,False,38964,3447,4,0,1,False,sympathy_and_emotional_support,0,0,651
1843,451190362048962560,Wed Apr 02 02:52:19 +0000 2014,1564,1721,True,74344,2170,1,1,0,False,caution_and_advice,314,0,654
1844,451190363030839297,Wed Apr 02 02:52:19 +0000 2014,218,2089,False,13341,3306,1,2,1,False,other_useful_information,2,0,654
1845,451190364271964160,Wed Apr 02 02:52:20 +0000 2014,622,176,False,98994,3068,4,3,0,False,other_useful_information,1,1,655
1846,451190364763074560,Wed Apr 02 02:52:20 +0000 2014,987,1214,False,1553,2762,5,0,1,False,sympathy_and_emotional_support,1,0,655
1847,451190364922068992,Wed Apr 02 02:52:20 +0000 2014,375,1187,True,26579,2875,2,1,1,False,sympathy_and_emotional_support,0,0,655
1848,451190367887450112,Wed Apr 02 02:52:21 +0000 2014,171,654,True,1180,2220,3,1,1,False,other_useful_information,0,0,656
1850,451190368760262656,Wed Apr 02 02:52:21 +0000 2014,1548,1798,False,78752,3212,2,2,0,False,injured_or_dead_people,1,0,656
1851,451190369598730240,Wed Apr 02 02:52:21 +0000 2014,14,88,False,114,1916,1,0,0,False,injured_or_dead_people,0,0,656
1852,451190371721433089,Wed Apr 02 02:52:21 +0000 2014,8425,6342,False,134932,2058,4,0,1,False,sympathy_and_emotional_support,0,1,656
1853,451190372111491072,Wed Apr 02 02:52:22 +0000 2014,344,791,True,16600,3358,2,1,0,False,sympathy_and_emotional_support,20,0,657
1854,451190372245323776,Wed Apr 02 02:52:22 +0000 2014,272,2697,True,23895,2400,2,0,0,False,other_useful_information,0,2,657
1855,451190372610609152,Wed Apr 02 02:52:22 +0000 2014,748,1,True,22150,2002,4,0,1,False,other_useful_information,0,0,657
1856,451190373214593024,Wed Apr 02 02:52:22 +0000 2014,2383,1083,True,28993,1975,4,0,1,False,sympathy_and_emotional_support,1,0,657
1857,451190373231374336,Wed Apr 02 02:52:22 +0000 2014,1362,7,False,4385,2683,4,0,1,False,not_related_or_irrelevant,2,1,657
1858,451190373419732992,Wed Apr 02 02:52:22 +0000 2014,11489,5,True,16572,2740,7,1,0,False,sympathy_and_emotional_support,34,0,657
1859,451190373449494528,Wed Apr 02 02:52:22 +0000 2014,897,2,True,3284,2002,4,0,1,False,not_related_or_irrelevant,0,2,657
1860,451190374175080448,Wed Apr 02 02:52:22 +0000 2014,1551,882,True,17080,1996,4,0,1,False,not_related_or_irrelevant,0,0,657
1861,451190374233800704,Wed Apr 02 02:52:22 +0000 2014,1859,4,False,19239,2754,4,0,1,False,infrastructure_and_utilities_damage,0,0,657
1862,451190374430949376,Wed Apr 02 02:52:22 +0000 2014,2752,0,False,48537,2968,4,0,1,False,other_useful_information,2,1,657
1863,451190374456131584,Wed Apr 02 02:52:22 +0000 2014,17186,3,False,66719,3000,4,0,1,False,injured_or_dead_people,14,4,657
1866,451190377325019136,Wed Apr 02 02:52:23 +0000 2014,158,201,False,15626,1665,3,1,0,False,other_useful_information,160,0,658
1867,451190381158604800,Wed Apr 02 02:52:24 +0000 2014,616,991,False,128931,2333,2,0,0,False,sympathy_and_emotional_support,0,0,659
1868,451190382202613760,Wed Apr 02 02:52:24 +0000 2014,886,534,True,60081,3203,1,1,0,False,displaced_people_and_evacuations,122,0,659
1869,451190382773039104,Wed Apr 02 02:52:24 +0000 2014,507,449,True,32427,2473,1,1,0,False,sympathy_and_emotional_support,133,0,659
1870,451190383637045248,Wed Apr 02 02:52:24 +0000 2014,146,375,True,566,2573,1,0,0,False,sympathy_and_emotional_support,0,0,659
1871,451190383779655681,Wed Apr 02 02:52:24 +0000 2014,143,860,True,5319,1529,4,0,1,False,injured_or_dead_people,0,0,659
1872,451190384534618112,Wed Apr 02 02:52:25 +0000 2014,894,600,True,79807,2649,0,1,0,False,other_useful_information,83,0,660
1874,451190387239960576,Wed Apr 02 02:52:25 +0000 2014,225,2165,True,1457,3239,2,1,0,False,missing_trapped_or_found_people,172,0,660
1876,451190391786573825,Wed Apr 02 02:52:26 +0000 2014,194,522,True,957,1518,0,1,0,False,not_related_or_irrelevant,83,0,661
1878,451190392709726208,Wed Apr 02 02:52:27 +0000 2014,13122,12579,False,190145,2225,3,3,1,False,other_useful_information,1,0,662
1879,451190393049473024,Wed Apr 02 02:52:27 +0000 2014,7641,2006,False,8674,3391,4,1,0,True,sympathy_and_emotional_support,0,0,662
1880,451190397499224064,Wed Apr 02 02:52:28 +0000 2014,283,479,False,5427,2318,2,2,1,False,not_related_or_irrelevant,149,0,663
1881,451190400330792960,Wed Apr 02 02:52:28 +0000 2014,218,2089,False,13341,3306,1,1,0,False,other_useful_information,1,0,663
1882,451190402112974848,Wed Apr 02 02:52:29 +0000 2014,12808,13381,False,180232,3317,0,1,0,False,sympathy_and_emotional_support,83,0,664
1885,451190403514265600,Wed Apr 02 02:52:29 +0000 2014,257,387,True,12718,2282,1,1,0,False,other_useful_information,122,0,664
1888,451190407859159040,Wed Apr 02 02:52:30 +0000 2014,10560,471,True,12178,2202,2,1,0,True,other_useful_information,0,1,665
1889,451190408195100672,Wed Apr 02 02:52:30 +0000 2014,628,678,True,45349,2739,3,1,0,False,other_useful_information,160,0,665
1890,451190408819642368,Wed Apr 02 02:52:30 +0000 2014,660,914,True,5517,2120,2,1,0,False,not_related_or_irrelevant,2,0,665
1891,451190409515900928,Wed Apr 02 02:52:31 +0000 2014,740,546,True,19433,3307,3,1,0,False,other_useful_information,160,0,666
1892,451190412833611776,Wed Apr 02 02:52:31 +0000 2014,308,1245,False,46557,2884,1,1,0,False,not_related_or_irrelevant,2,0,666
1894,451190416248147968,Wed Apr 02 02:52:32 +0000 2014,4718,3583,True,121526,3666,2,1,0,False,sympathy_and_emotional_support,0,0,667
1895,451190417606717440,Wed Apr 02 02:52:32 +0000 2014,1142,1483,False,31976,2789,2,1,1,False,sympathy_and_emotional_support,0,0,667
1896,451190417988390913,Wed Apr 02 02:52:33 +0000 2014,352,41,True,32094,3256,2,0,0,False,sympathy_and_emotional_support,2,1,668
1897,451190418844041216,Wed Apr 02 02:52:33 +0000 2014,98,846,False,90,2716,1,1,1,False,caution_and_advice,213,0,668
1899,451190421754892288,Wed Apr 02 02:52:33 +0000 2014,22147,1919,True,360092,3072,4,1,1,False,other_useful_information,7,0,668
1900,451190422774501376,Wed Apr 02 02:52:34 +0000 2014,142,144,True,11792,3549,3,1,1,False,not_related_or_irrelevant,298,0,669
1901,451190423684276227,Wed Apr 02 02:52:34 +0000 2014,12527,1453,True,13416,3269,3,0,1,True,other_useful_information,1,1,669
1902,451190424523534336,Wed Apr 02 02:52:34 +0000 2014,450,435,True,59594,2664,3,1,0,False,sympathy_and_emotional_support,160,0,669
1903,451190428126425088,Wed Apr 02 02:52:35 +0000 2014,688,314,True,15514,3106,3,1,0,False,not_related_or_irrelevant,2,0,670
1904,451190429036195840,Wed Apr 02 02:52:35 +0000 2014,763,541,True,62423,2563,0,1,0,False,displaced_people_and_evacuations,86,0,670
1905,451190430256734208,Wed Apr 02 02:52:35 +0000 2014,317,496,True,7681,3281,3,1,0,False,sympathy_and_emotional_support,160,0,670
1906,451190430474842112,Wed Apr 02 02:52:36 +0000 2014,2861,2760,True,66408,3648,1,1,1,False,not_related_or_irrelevant,11,0,671
1907,451190431049842688,Wed Apr 02 02:52:36 +0000 2014,116745,3201,True,328892,3481,2,1,1,True,sympathy_and_emotional_support,1,1,671
1909,451190435063418882,Wed Apr 02 02:52:37 +0000 2014,1882001,373,False,457049,3467,1,0,1,True,injured_or_dead_people,7,0,672
1910,451190436338491393,Wed Apr 02 02:52:37 +0000 2014,714,470,True,106070,3187,1,1,0,False,other_useful_information,22,0,672
1913,451190439140261888,Wed Apr 02 02:52:38 +0000 2014,36799,10896,False,88150,3214,3,0,0,False,sympathy_and_emotional_support,6,1,673
1914,451190439941767169,Wed Apr 02 02:52:38 +0000 2014,789,1983,False,11809,2416,3,1,1,False,other_useful_information,128,0,673
1915,451190440239198208,Wed Apr 02 02:52:38 +0000 2014,2982,1381,False,11764,2883,3,1,0,True,other_useful_information,0,0,673
1916,451190441489469440,Wed Apr 02 02:52:38 +0000 2014,10143,1394,True,28584,3187,3,1,0,False,other_useful_information,160,0,673
1917,451190446505877504,Wed Apr 02 02:52:39 +0000 2014,238,454,False,3839,2476,1,1,0,False,caution_and_advice,57,0,674
1918,451190446526435328,Wed Apr 02 02:52:39 +0000 2014,1459,2564,True,21958,3700,0,1,0,False,not_related_or_irrelevant,83,0,674
1919,451190447172358144,Wed Apr 02 02:52:39 +0000 2014,873,397,True,1370,1535,0,1,0,True,other_useful_information,83,0,674
1920,451190447604367360,Wed Apr 02 02:52:40 +0000 2014,1023,1884,True,180369,3125,2,2,0,False,sympathy_and_emotional_support,17,0,675
1921,451190448283856897,Wed Apr 02 02:52:40 +0000 2014,64,1073,False,198,2250,1,1,1,False,caution_and_advice,128,0,675
1922,451190449035030529,Wed Apr 02 02:52:40 +0000 2014,673,1324,True,3755,3040,3,2,0,False,not_related_or_irrelevant,8,0,675
1923,451190451614142464,Wed Apr 02 02:52:41 +0000 2014,720,2486,True,4160,3266,2,1,0,False,other_useful_information,172,0,676
1924,451190451874574336,Wed Apr 02 02:52:41 +0000 2014,3738,1054,True,39810,3380,2,1,1,True,other_useful_information,1,0,676
1926,451190452889219072,Wed Apr 02 02:52:41 +0000 2014,45,67,False,516,1521,2,1,0,False,sympathy_and_emotional_support,1,0,676
1927,451190453074141184,Wed Apr 02 02:52:41 +0000 2014,352,728,False,1843,3317,2,2,1,False,other_useful_information,149,0,676
1928,451190456056315905,Wed Apr 02 02:52:42 +0000 2014,1326,2264,True,6135,3272,4,1,1,False,other_useful_information,1,0,677
1929,451190456638926848,Wed Apr 02 02:52:42 +0000 2014,1692,4977,True,17424,3375,1,2,0,False,not_related_or_irrelevant,112,0,677
1930,451190457079324673,Wed Apr 02 02:52:42 +0000 2014,325,237,False,24952,2716,3,1,0,False,not_related_or_irrelevant,160,0,677
1931,451190459549765633,Wed Apr 02 02:52:43 +0000 2014,6253,4113,True,84454,2472,2,0,0,False,other_useful_information,0,1,678
1933,451190461323956224,Wed Apr 02 02:52:43 +0000 2014,974,812,True,27783,2759,1,1,0,False,other_useful_information,37,0,678
1936,451190468408123392,Wed Apr 02 02:52:45 +0000 2014,1459,2564,True,21958,3700,2,2,0,False,other_useful_information,17,0,680
1937,451190469008314370,Wed Apr 02 02:52:45 +0000 2014,451,442,False,5561,3344,6,0,1,False,displaced_people_and_evacuations,0,1,680
1938,451190469696192512,Wed Apr 02 02:52:45 +0000 2014,133,291,True,1976,2209,1,0,0,False,not_related_or_irrelevant,0,0,680
1939,451190470538829827,Wed Apr 02 02:52:45 +0000 2014,210,666,True,7384,2291,0,1,0,False,caution_and_advice,86,0,680
1941,451190473432907776,Wed Apr 02 02:52:46 +0000 2014,2022,2522,False,29128,1615,2,1,0,False,not_related_or_irrelevant,1,0,681
1943,451190475941109760,Wed Apr 02 02:52:46 +0000 2014,42,135,True,3847,2630,1,1,1,False,other_useful_information,54,0,681
1946,451190482274500608,Wed Apr 02 02:52:48 +0000 2014,2012,759,False,95256,2293,2,1,0,False,caution_and_advice,27,0,683
1947,451190482518167552,Wed Apr 02 02:52:48 +0000 2014,161,356,False,56,1520,1,1,1,False,not_related_or_irrelevant,128,0,683
1949,451190484539428864,Wed Apr 02 02:52:48 +0000 2014,208,434,False,2233,2628,4,1,1,False,sympathy_and_emotional_support,4,0,683
1951,451190486016225280,Wed Apr 02 02:52:49 +0000 2014,309,1031,False,5137,3104,1,1,0,False,injured_or_dead_people,57,0,684
1952,451190488662421507,Wed Apr 02 02:52:49 +0000 2014,955,569,False,3465,2317,2,2,1,False,not_related_or_irrelevant,149,0,684
1954,451190489316749312,Wed Apr 02 02:52:50 +0000 2014,585,68,True,60843,2895,3,0,1,False,sympathy_and_emotional_support,0,0,685
1956,451190492110548993,Wed Apr 02 02:52:50 +0000 2014,456,328,True,6157,1767,2,2,0,False,not_related_or_irrelevant,148,0,685
1957,451190492932624386,Wed Apr 02 02:52:50 +0000 2014,854,416,True,163015,3249,1,1,1,False,not_related_or_irrelevant,281,0,685
1959,451190494933307392,Wed Apr 02 02:52:51 +0000 2014,120,321,True,6426,2979,1,1,1,False,sympathy_and_emotional_support,281,0,686
1960,451190495603994624,Wed Apr 02 02:52:51 +0000 2014,356,484,True,5784,3491,1,1,1,False,not_related_or_irrelevant,59,0,686
1961,451190495721451520,Wed Apr 02 02:52:51 +0000 2014,2566,3068,False,16450,3083,3,1,0,False,other_useful_information,160,0,686
1962,451190499206901762,Wed Apr 02 02:52:52 +0000 2014,5120,4899,False,29896,2976,5,1,1,False,injured_or_dead_people,0,0,687
1965,451190503560978433,Wed Apr 02 02:52:53 +0000 2014,6489,5640,True,262311,3563,2,1,0,False,other_useful_information,3,0,688
1967,451190504332333058,Wed Apr 02 02:52:53 +0000 2014,184,663,True,19671,2103,1,1,1,False,injured_or_dead_people,360,0,688
1968,451190504567238656,Wed Apr 02 02:52:53 +0000 2014,535,134,True,20701,3202,4,1,1,False,other_useful_information,0,0,688
1969,451190505695899648,Wed Apr 02 02:52:53 +0000 2014,32,141,False,180,1813,1,2,0,False,not_related_or_irrelevant,112,0,688
1971,451190506660188160,Wed Apr 02 02:52:54 +0000 2014,2354,1796,True,12547,3017,3,1,0,False,sympathy_and_emotional_support,14,0,689
1973,451190510208946176,Wed Apr 02 02:52:55 +0000 2014,46,395,False,178,2083,2,2,0,False,other_useful_information,148,0,690
1974,451190516718534656,Wed Apr 02 02:52:56 +0000 2014,525,1133,True,5306,2582,1,0,0,False,not_related_or_irrelevant,0,0,691
1975,451190517779267584,Wed Apr 02 02:52:56 +0000 2014,5586,2502,True,58760,3246,1,1,1,True,not_related_or_irrelevant,281,0,691
1976,451190518253629440,Wed Apr 02 02:52:56 +0000 2014,343,332,True,2071,3150,1,0,0,False,not_related_or_irrelevant,0,0,691
1978,451190525161254912,Wed Apr 02 02:52:58 +0000 2014,4281,5002,False,110598,3515,2,2,0,False,not_related_or_irrelevant,0,0,693
1979,451190532220272640,Wed Apr 02 02:53:00 +0000 2014,275,637,True,6755,2447,3,1,0,False,not_related_or_irrelevant,160,0,695
1980,451190532749139969,Wed Apr 02 02:53:00 +0000 2014,828,154,True,19586,2193,4,0,0,False,donation_needs_or_offers_or_volunteering_services,0,1,695
1982,451190538184564736,Wed Apr 02 02:53:01 +0000 2014,774,760,True,3618,2365,2,0,1,False,sympathy_and_emotional_support,0,0,696
1983,451190538197143556,Wed Apr 02 02:53:01 +0000 2014,165,812,False,524,2111,4,0,0,False,sympathy_and_emotional_support,1,0,696
1984,451190540613455872,Wed Apr 02 02:53:02 +0000 2014,1017,2839,False,15667,3559,1,1,0,False,sympathy_and_emotional_support,9,0,697
1986,451190542236655616,Wed Apr 02 02:53:02 +0000 2014,7142,6638,False,43131,2691,1,0,0,False,other_useful_information,0,1,697
1987,451190542567620608,Wed Apr 02 02:53:02 +0000 2014,2566,3068,False,16450,3083,1,1,0,False,injured_or_dead_people,22,0,697
1988,451190545767886848,Wed Apr 02 02:53:03 +0000 2014,2280,2699,True,42859,3159,3,1,0,False,sympathy_and_emotional_support,160,0,698
1989,451190547450187776,Wed Apr 02 02:53:03 +0000 2014,2839,95,True,27340,2329,3,0,0,True,not_related_or_irrelevant,0,0,698
1992,451190557176791040,Wed Apr 02 02:53:06 +0000 2014,106,103,False,413,3193,4,0,1,False,sympathy_and_emotional_support,0,0,701
1993,451190558468231168,Wed Apr 02 02:53:06 +0000 2014,1053,2493,True,88802,3660,3,1,0,False,donation_needs_or_offers_or_volunteering_services,160,0,701
1994,451190562343759872,Wed Apr 02 02:53:07 +0000 2014,2012,759,False,95256,2293,2,1,0,False,caution_and_advice,172,0,702
1995,451190562561863680,Wed Apr 02 02:53:07 +0000 2014,1242,822,True,10749,2943,1,1,1,False,other_useful_information,2,0,702
1996,451190563015241729,Wed Apr 02 02:53:07 +0000 2014,3421,1526,True,42244,3280,1,0,0,False,other_useful_information,0,0,702
1997,451190564479049728,Wed Apr 02 02:53:07 +0000 2014,807,273,True,105688,2081,3,1,0,False,not_related_or_irrelevant,160,0,702
1998,451190567351762944,Wed Apr 02 02:53:08 +0000 2014,418,373,False,520,1600,1,0,0,False,other_useful_information,0,1,703
1999,451190568136486912,Wed Apr 02 02:53:08 +0000 2014,4262,1920,True,67108,3297,3,1,1,True,sympathy_and_emotional_support,1,0,703
2000,451188912996642816,Wed Apr 02 02:46:34 +0000 2014,2040,4997,True,110553,2844,2,2,1,False,caution_and_advice,149,0,309
2001,451190610914201600,Wed Apr 02 02:53:19 +0000 2014,1690,1401,True,55984,1707,3,1,0,False,other_useful_information,160,0,714
2002,451190603586748416,Wed Apr 02 02:53:17 +0000 2014,830,1908,True,44763,2961,2,1,0,False,not_related_or_irrelevant,172,0,712
2003,451189607627886592,Wed Apr 02 02:49:20 +0000 2014,109,18,True,41664,2834,3,1,1,False,injured_or_dead_people,128,0,475
2004,451192296512290816,Wed Apr 02 03:00:00 +0000 2014,74,97,False,2559,3283,1,1,1,False,sympathy_and_emotional_support,59,0,1115
2005,451188622826295296,Wed Apr 02 02:45:25 +0000 2014,214,484,True,24630,1869,1,1,1,False,caution_and_advice,281,0,240
2006,451194785487790080,Wed Apr 02 03:09:54 +0000 2014,2083,1507,True,17982,3197,3,2,0,False,caution_and_advice,95,0,1709
